athlete_id,athlete_name,sex,age,height_cm,weight_kg,team,noc,year,city,sport,event,medal
10418,Wei Bolt,M,27,188,64,Hungary,HUN,2008,Beijing,Rowing,Single Sculls Men,Silver
10419,Klaus Volkov,M,24,184,78,Bulgaria,BUL,2008,Beijing,Rowing,Single Sculls Men,Bronze
10420,Li Park,M,17,173,90,United States,USA,2008,Beijing,Rowing,Double Sculls Men,Gold
10421,Neymar Martin,M,24,178,80,China,CHN,2008,Beijing,Rowing,Double Sculls Men,Silver
10422,Boris Müller,M,27,175,60,Netherlands,NED,2008,Beijing,Rowing,Double Sculls Men,Bronze
10423,Wei Liu,M,25,177,72,Great Britain,GBR,2008,Beijing,Rowing,Coxless Four Men,Gold
10424,Ryan Park,M,28,156,71,Kenya,KEN,2008,Beijing,Rowing,Coxless Four Men,Silver
10425,Adam Biles,M,31,167,78,China,CHN,2008,Beijing,Rowing,Coxless Four Men,Bronze
10426,Mark Tanaka,M,27,176,72,Romania,ROU,2008,Beijing,Rowing,Eight Men,Gold
10427,Kento Yamamoto,M,30,174,65,United States,USA,2008,Beijing,Rowing,Eight Men,Silver
10428,Hans Dubois,M,26,179,68,Australia,AUS,2008,Beijing,Rowing,Eight Men,Bronze
10429,Dafne Johnson,F,27,153,45,India,IND,2008,Beijing,Rowing,Single Sculls Women,Gold
10430,Elena Williams,F,22,161,50,Italy,ITA,2008,Beijing,Rowing,Single Sculls Women,Silver
10431,Anna Müller,F,30,173,53,New Zealand,NZL,2008,Beijing,Rowing,Single Sculls Women,Bronze
10432,Birgit Kim,F,19,157,51,Denmark,DEN,2008,Beijing,Rowing,Double Sculls Women,Gold
10433,Tatiana Liu,F,25,156,63,Netherlands,NED,2008,Beijing,Rowing,Double Sculls Women,Silver
10434,Tatiana Lewis,F,25,173,80,Bulgaria,BUL,2008,Beijing,Rowing,Double Sculls Women,Bronze
10435,Adam Kipchoge,M,25,176,79,Netherlands,NED,2008,Beijing,Weightlifting,56kg Men,Gold
10436,Hans Kim,M,33,174,88,United States,USA,2008,Beijing,Weightlifting,56kg Men,Silver
10437,Usain Popov,M,18,170,74,Denmark,DEN,2008,Beijing,Weightlifting,56kg Men,Bronze
10438,Kento Johnson,M,28,184,76,Netherlands,NED,2008,Beijing,Weightlifting,62kg Men,Gold
10439,Sergei Kipchoge,M,19,162,86,Sweden,SWE,2008,Beijing,Weightlifting,62kg Men,Silver
10440,David Phelps,M,33,172,85,Great Britain,GBR,2008,Beijing,Weightlifting,62kg Men,Bronze
10441,Boris Brown,M,21,160,86,United States,USA,2008,Beijing,Weightlifting,69kg Men,Gold
10442,Hans Lewis,M,24,186,60,New Zealand,NZL,2008,Beijing,Weightlifting,69kg Men,Silver
10443,Zhang Tanaka,M,25,184,61,Sweden,SWE,2008,Beijing,Weightlifting,69kg Men,Bronze
10444,Adam Williams,M,32,182,89,Poland,POL,2008,Beijing,Weightlifting,77kg Men,Gold
10445,Kento Kipchoge,M,34,190,78,Great Britain,GBR,2008,Beijing,Weightlifting,77kg Men,Silver
10446,Ryan Volkov,M,24,169,87,South Korea,KOR,2008,Beijing,Weightlifting,77kg Men,Bronze
10447,Mark Volkov,M,25,167,74,India,IND,2008,Beijing,Weightlifting,85kg Men,Gold
10448,Jean Phelps,M,30,169,69,France,FRA,2008,Beijing,Weightlifting,85kg Men,Silver
10449,Kento Liu,M,22,167,82,Australia,AUS,2008,Beijing,Weightlifting,85kg Men,Bronze
10450,Boris Osei,M,24,179,70,United States,USA,2008,Beijing,Weightlifting,+105kg Men,Gold
10451,Wei Felix,M,28,176,65,Belgium,BEL,2008,Beijing,Weightlifting,+105kg Men,Silver
10452,David Bolt,M,24,179,91,France,FRA,2008,Beijing,Weightlifting,+105kg Men,Bronze
10453,Jessica Tanaka,F,26,171,84,Japan,JPN,2008,Beijing,Weightlifting,48kg Women,Gold
10454,Elena Fischer,F,25,164,59,United States,USA,2008,Beijing,Weightlifting,48kg Women,Silver
10455,Dafne Dubois,F,24,177,79,France,FRA,2008,Beijing,Weightlifting,48kg Women,Bronze
10456,Birgit Kim,F,25,174,59,Hungary,HUN,2008,Beijing,Weightlifting,53kg Women,Gold
10457,Nadia Osei,F,22,172,56,United States,USA,2008,Beijing,Weightlifting,53kg Women,Silver
10458,Mary Zhang,F,23,174,78,Netherlands,NED,2008,Beijing,Weightlifting,53kg Women,Bronze
10459,Adam Brown,M,30,175,76,Australia,AUS,2008,Beijing,Fencing,Foil Men,Gold
10460,Boris Osei,M,23,183,95,France,FRA,2008,Beijing,Fencing,Foil Men,Silver
10461,Li Williams,M,27,163,66,Russia,RUS,2008,Beijing,Fencing,Foil Men,Bronze
10462,Neymar Phelps,M,26,186,74,Denmark,DEN,2008,Beijing,Fencing,Epee Men,Gold
10463,Robert Chen,M,25,166,74,Sweden,SWE,2008,Beijing,Fencing,Epee Men,Silver
10464,Hans Fischer,M,22,184,72,Ethiopia,ETH,2008,Beijing,Fencing,Epee Men,Bronze
10465,Alexei Fischer,M,23,168,68,Hungary,HUN,2008,Beijing,Fencing,Sabre Men,Gold
10466,Wei Kim,M,26,179,66,Netherlands,NED,2008,Beijing,Fencing,Sabre Men,Silver
10467,Mark Müller,M,25,167,66,Belgium,BEL,2008,Beijing,Fencing,Sabre Men,Bronze
10468,Kim Smith,F,30,169,63,South Korea,KOR,2008,Beijing,Fencing,Foil Women,Gold
10469,Nadia Thompson,F,21,170,64,Norway,NOR,2008,Beijing,Fencing,Foil Women,Silver
10470,Anna Felix,F,32,164,64,Netherlands,NED,2008,Beijing,Fencing,Foil Women,Bronze
10471,Liu Felix,F,17,165,62,United States,USA,2008,Beijing,Fencing,Epee Women,Gold
10472,Birgit Bolt,F,21,164,66,Japan,JPN,2008,Beijing,Fencing,Epee Women,Silver
10473,Mary Kim,F,24,175,66,Great Britain,GBR,2008,Beijing,Fencing,Epee Women,Bronze
10474,Li Smith,M,23,170,64,Jamaica,JAM,2008,Beijing,Diving,3m Springboard Men,Gold
10475,Ivan Chen,M,29,183,68,United States,USA,2008,Beijing,Diving,3m Springboard Men,Silver
10476,James Müller,M,27,158,70,Brazil,BRA,2008,Beijing,Diving,3m Springboard Men,Bronze
10477,Yuki Chen,M,21,161,77,Romania,ROU,2008,Beijing,Diving,10m Platform Men,Gold
10478,Robert Dubois,M,21,187,61,Russia,RUS,2008,Beijing,Diving,10m Platform Men,Silver
10479,Hans Johnson,M,22,169,86,Denmark,DEN,2008,Beijing,Diving,10m Platform Men,Bronze
10480,Dafne Tanaka,F,24,159,52,Norway,NOR,2008,Beijing,Diving,3m Springboard Women,Gold
10481,Larisa Tanaka,F,23,167,61,Australia,AUS,2008,Beijing,Diving,3m Springboard Women,Silver
10482,Ye Park,F,30,179,53,Cuba,CUB,2008,Beijing,Diving,3m Springboard Women,Bronze
10483,Jessica Martin,F,32,171,64,Great Britain,GBR,2008,Beijing,Diving,10m Platform Women,Gold
10484,Elena Chen,F,33,150,47,Germany,GER,2008,Beijing,Diving,10m Platform Women,Silver
10485,Heike Williams,F,19,155,62,Hungary,HUN,2008,Beijing,Diving,10m Platform Women,Bronze
10486,Usain Yamamoto,M,30,180,81,Germany,GER,2008,Beijing,Volleyball,Men,Gold
10487,Neymar Park,M,25,161,73,United States,USA,2008,Beijing,Volleyball,Men,Silver
10488,Hans Osei,M,23,185,83,Romania,ROU,2008,Beijing,Volleyball,Men,Bronze
10489,Heike Martin,F,30,162,40,United States,USA,2008,Beijing,Volleyball,Women,Gold
10490,Tatiana Zhang,F,25,162,42,Romania,ROU,2008,Beijing,Volleyball,Women,Silver
10491,Nadia Zhang,F,26,159,47,Russia,RUS,2008,Beijing,Volleyball,Women,Bronze
10492,Boris Fischer,M,22,188,87,Italy,ITA,2008,Beijing,Basketball,Men,Gold
10493,James Lewis,M,32,175,68,Bulgaria,BUL,2008,Beijing,Basketball,Men,Silver
10494,Hans Müller,M,33,175,85,Poland,POL,2008,Beijing,Basketball,Men,Bronze
10495,Ye Bolt,F,23,178,56,Ethiopia,ETH,2008,Beijing,Basketball,Women,Gold
10496,Kim Felix,F,29,170,62,Australia,AUS,2008,Beijing,Basketball,Women,Silver
10497,Simone Kim,F,23,156,59,Great Britain,GBR,2008,Beijing,Basketball,Women,Bronze
10498,Kento Wang,M,26,170,73,Belgium,BEL,2008,Beijing,Football,Men,Gold
10499,Jean Williams,M,30,182,77,Netherlands,NED,2008,Beijing,Football,Men,Silver
10500,Li Phelps,M,28,188,69,Czech Republic,CZE,2008,Beijing,Football,Men,Bronze
10501,Ye Chen,F,26,163,64,France,FRA,2008,Beijing,Football,Women,Gold
10502,Heike Thompson,F,30,176,62,United States,USA,2008,Beijing,Football,Women,Silver
10503,Maria Popov,F,16,167,70,Belgium,BEL,2008,Beijing,Football,Women,Bronze
10504,James Liu,M,19,167,72,Netherlands,NED,2008,Beijing,Tennis,Singles Men,Gold
10505,Li Biles,M,23,184,81,France,FRA,2008,Beijing,Tennis,Singles Men,Silver
10506,Pierre Tanaka,M,22,173,89,Denmark,DEN,2008,Beijing,Tennis,Singles Men,Bronze
10507,Birgit Liu,F,29,159,61,United States,USA,2008,Beijing,Tennis,Singles Women,Gold
10508,Mary Volkov,F,28,165,60,Great Britain,GBR,2008,Beijing,Tennis,Singles Women,Silver
10509,Maria Bolt,F,20,151,58,Bulgaria,BUL,2008,Beijing,Tennis,Singles Women,Bronze
10510,Sergei Phelps,M,23,176,73,Ethiopia,ETH,2008,Beijing,Tennis,Doubles Men,Gold
10511,Michael Popov,M,27,174,63,United States,USA,2008,Beijing,Tennis,Doubles Men,Silver
10512,Mark Wang,M,21,188,84,Germany,GER,2008,Beijing,Tennis,Doubles Men,Bronze
10513,Emily Chen,F,25,167,68,Poland,POL,2008,Beijing,Tennis,Doubles Women,Gold
10514,Dafne Chen,F,28,162,51,Russia,RUS,2008,Beijing,Tennis,Doubles Women,Silver
10515,Mary Popov,F,27,162,62,Netherlands,NED,2008,Beijing,Tennis,Doubles Women,Bronze
10516,Zhang Smith,M,22,177,73,Hungary,HUN,2008,Beijing,Badminton,Singles Men,Gold
10517,Neymar Popov,M,28,181,66,United States,USA,2008,Beijing,Badminton,Singles Men,Silver
10518,Ryan Johnson,M,27,179,84,Ethiopia,ETH,2008,Beijing,Badminton,Singles Men,Bronze
10519,Oksana Bolt,F,27,170,63,Netherlands,NED,2008,Beijing,Badminton,Singles Women,Gold
10520,Sarah Müller,F,24,168,64,Canada,CAN,2008,Beijing,Badminton,Singles Women,Silver
10521,Liu Thompson,F,30,168,40,Hungary,HUN,2008,Beijing,Badminton,Singles Women,Bronze
10522,Zhang Müller,M,29,190,85,Italy,ITA,2008,Beijing,Badminton,Doubles Men,Gold
10523,Li Felix,M,30,173,54,United States,USA,2008,Beijing,Badminton,Doubles Men,Silver
10524,Ryan Wang,M,23,174,57,Russia,RUS,2008,Beijing,Badminton,Doubles Men,Bronze
10525,Yuki Kim,M,22,164,75,Bulgaria,BUL,2008,Beijing,Badminton,Mixed Doubles,Gold
10526,Li Kipchoge,M,32,173,58,Germany,GER,2008,Beijing,Badminton,Mixed Doubles,Silver
10527,Ryan Müller,M,28,167,49,France,FRA,2008,Beijing,Badminton,Mixed Doubles,Bronze
10528,Mark Chen,M,24,191,69,Poland,POL,2008,Beijing,Table Tennis,Singles Men,Gold
10529,Usain Osei,M,29,180,69,Denmark,DEN,2008,Beijing,Table Tennis,Singles Men,Silver
10530,James Smith,M,25,170,89,Germany,GER,2008,Beijing,Table Tennis,Singles Men,Bronze
10531,Dafne Yamamoto,F,22,174,71,South Korea,KOR,2008,Beijing,Table Tennis,Singles Women,Gold
10532,Emily Bolt,F,26,163,56,United States,USA,2008,Beijing,Table Tennis,Singles Women,Silver
10533,Simone Tanaka,F,31,179,56,Canada,CAN,2008,Beijing,Table Tennis,Singles Women,Bronze
10534,Adam Chen,M,29,165,75,Great Britain,GBR,2008,Beijing,Table Tennis,Team Men,Gold
10535,Mark Williams,M,24,171,79,Hungary,HUN,2008,Beijing,Table Tennis,Team Men,Silver
10536,Michael Dubois,M,27,178,70,Sweden,SWE,2008,Beijing,Table Tennis,Team Men,Bronze
10537,Anna Zhang,F,18,161,42,Russia,RUS,2008,Beijing,Table Tennis,Team Women,Gold
10538,Dafne Lewis,F,27,180,47,Netherlands,NED,2008,Beijing,Table Tennis,Team Women,Silver
10539,Birgit Osei,F,32,178,45,Japan,JPN,2008,Beijing,Table Tennis,Team Women,Bronze
10540,Alexei Yamamoto,M,23,170,64,Canada,CAN,2008,Beijing,Archery,Individual Men,Gold
10541,Robert Zhang,M,23,176,62,China,CHN,2008,Beijing,Archery,Individual Men,Silver
10542,Neymar Osei,M,22,169,70,Italy,ITA,2008,Beijing,Archery,Individual Men,Bronze
10543,Simone Volkov,F,31,166,72,Bulgaria,BUL,2008,Beijing,Archery,Individual Women,Gold
10544,Tatiana Liu,F,27,160,53,United States,USA,2008,Beijing,Archery,Individual Women,Silver
10545,Heike Smith,F,28,167,60,Ethiopia,ETH,2008,Beijing,Archery,Individual Women,Bronze
10546,James Biles,M,18,175,69,Belgium,BEL,2008,Beijing,Archery,Team Men,Gold
10547,Adam Liu,M,27,169,79,France,FRA,2008,Beijing,Archery,Team Men,Silver
10548,Li Kipchoge,M,27,172,70,China,CHN,2008,Beijing,Archery,Team Men,Bronze
10549,Dafne Thompson,F,27,163,65,United States,USA,2008,Beijing,Archery,Team Women,Gold
10550,Liu Osei,F,33,163,37,China,CHN,2008,Beijing,Archery,Team Women,Silver
10551,Dafne Kim,F,33,181,56,Norway,NOR,2008,Beijing,Archery,Team Women,Bronze
10552,Alexei Biles,M,30,182,64,United States,USA,2008,Beijing,Equestrian,Dressage Individual,Gold
10553,Mark Wang,M,27,189,75,Kenya,KEN,2008,Beijing,Equestrian,Dressage Individual,Silver
10554,Robert Felix,M,33,173,86,Finland,FIN,2008,Beijing,Equestrian,Dressage Individual,Bronze
10555,Li Müller,M,33,169,82,Russia,RUS,2008,Beijing,Equestrian,Show Jumping Individual,Gold
10556,Michael Fischer,M,29,169,57,Hungary,HUN,2008,Beijing,Equestrian,Show Jumping Individual,Silver
10557,David Johnson,M,24,179,61,Romania,ROU,2008,Beijing,Equestrian,Show Jumping Individual,Bronze
10558,Li Volkov,M,21,176,71,United States,USA,2008,Beijing,Equestrian,Eventing Individual,Gold
10559,Usain Fischer,M,22,179,86,Netherlands,NED,2008,Beijing,Equestrian,Eventing Individual,Silver
10560,Klaus Wang,M,27,173,66,China,CHN,2008,Beijing,Equestrian,Eventing Individual,Bronze
10561,Alexei Phelps,M,27,172,68,United States,USA,2008,Beijing,Sailing,470 Men,Gold
10562,Kento Fischer,M,17,183,84,Netherlands,NED,2008,Beijing,Sailing,470 Men,Silver
10563,Robert Liu,M,39,180,78,Hungary,HUN,2008,Beijing,Sailing,470 Men,Bronze
10564,Sarah Zhang,F,19,162,34,Hungary,HUN,2008,Beijing,Sailing,470 Women,Gold
10565,Dafne Johnson,F,26,159,55,United States,USA,2008,Beijing,Sailing,470 Women,Silver
10566,Maria Martin,F,20,166,87,Russia,RUS,2008,Beijing,Sailing,470 Women,Bronze
10567,Usain Johnson,M,20,171,68,Poland,POL,2008,Beijing,Sailing,Laser Men,Gold
10568,Mark Bolt,M,19,175,78,Sweden,SWE,2008,Beijing,Sailing,Laser Men,Silver
10569,Pierre Smith,M,16,175,64,Denmark,DEN,2008,Beijing,Sailing,Laser Men,Bronze
10570,Dafne Felix,F,21,163,59,Denmark,DEN,2008,Beijing,Sailing,Laser Women,Gold
10571,Kim Müller,F,26,165,49,Germany,GER,2008,Beijing,Sailing,Laser Women,Silver
10572,Dafne Müller,F,19,160,74,Romania,ROU,2008,Beijing,Sailing,Laser Women,Bronze
10573,Wei Bolt,M,23,184,78,Brazil,BRA,2008,Beijing,Canoeing,Canoe Sprint K1 500m Men,Gold
10574,Wei Liu,M,24,179,83,Hungary,HUN,2008,Beijing,Canoeing,Canoe Sprint K1 500m Men,Silver
10575,Ivan Williams,M,22,188,93,Ethiopia,ETH,2008,Beijing,Canoeing,Canoe Sprint K1 500m Men,Bronze
10576,Jean Bolt,M,22,172,62,Hungary,HUN,2008,Beijing,Canoeing,Canoe Slalom K1 Men,Gold
10577,Jean Thompson,M,26,159,84,United States,USA,2008,Beijing,Canoeing,Canoe Slalom K1 Men,Silver
10578,James Williams,M,29,161,90,Cuba,CUB,2008,Beijing,Canoeing,Canoe Slalom K1 Men,Bronze
10579,Dafne Kim,F,26,172,56,Great Britain,GBR,2008,Beijing,Canoeing,Canoe Sprint K1 500m Women,Gold
10580,Nadia Martin,F,24,159,66,Germany,GER,2008,Beijing,Canoeing,Canoe Sprint K1 500m Women,Silver
10581,Emily Bolt,F,22,175,64,Romania,ROU,2008,Beijing,Canoeing,Canoe Sprint K1 500m Women,Bronze
10582,Carl Osei,M,21,184,82,Jamaica,JAM,2008,Beijing,Taekwondo,-58kg Men,Gold
10583,Zhang Liu,M,26,184,61,New Zealand,NZL,2008,Beijing,Taekwondo,-58kg Men,Silver
10584,Carl Bolt,M,27,173,90,Hungary,HUN,2008,Beijing,Taekwondo,-58kg Men,Bronze
10585,Zhang Smith,M,23,172,66,Italy,ITA,2008,Beijing,Taekwondo,-68kg Men,Gold
10586,Wei Tanaka,M,24,170,75,Germany,GER,2008,Beijing,Taekwondo,-68kg Men,Silver
10587,Hans Chen,M,25,181,79,United States,USA,2008,Beijing,Taekwondo,-68kg Men,Bronze
10588,Alexei Felix,M,31,177,60,China,CHN,2008,Beijing,Taekwondo,-80kg Men,Gold
10589,Klaus Wang,M,25,181,75,Great Britain,GBR,2008,Beijing,Taekwondo,-80kg Men,Silver
10590,James Osei,M,28,157,88,Romania,ROU,2008,Beijing,Taekwondo,-80kg Men,Bronze
10591,Allyson Müller,F,25,175,53,France,FRA,2008,Beijing,Taekwondo,-49kg Women,Gold
10592,Birgit Osei,F,27,171,59,Germany,GER,2008,Beijing,Taekwondo,-49kg Women,Silver
10593,Oksana Bolt,F,28,164,64,Hungary,HUN,2008,Beijing,Taekwondo,-49kg Women,Bronze
10594,Anna Park,F,23,171,60,Italy,ITA,2008,Beijing,Taekwondo,-57kg Women,Gold
10595,Birgit Yamamoto,F,30,170,52,Brazil,BRA,2008,Beijing,Taekwondo,-57kg Women,Silver
10596,Oksana Thompson,F,30,169,59,United States,USA,2008,Beijing,Taekwondo,-57kg Women,Bronze
10597,Yuki Martin,M,20,184,63,Australia,AUS,2008,Beijing,Handball,Men,Gold
10598,Kento Phelps,M,33,181,66,United States,USA,2008,Beijing,Handball,Men,Silver
10599,Pierre Thompson,M,25,167,83,China,CHN,2008,Beijing,Handball,Men,Bronze
10600,Elena Popov,F,28,150,56,Australia,AUS,2008,Beijing,Handball,Women,Gold
10601,Mary Müller,F,29,173,74,Belgium,BEL,2008,Beijing,Handball,Women,Silver
10602,Elena Williams,F,24,171,57,Canada,CAN,2008,Beijing,Handball,Women,Bronze
10603,Klaus Martin,M,24,175,60,Germany,GER,2008,Beijing,Hockey,Men,Gold
10604,Klaus Martin,M,21,158,62,China,CHN,2008,Beijing,Hockey,Men,Silver
10605,Hans Dubois,M,22,175,84,Sweden,SWE,2008,Beijing,Hockey,Men,Bronze
10606,Nadia Smith,F,24,144,55,Canada,CAN,2008,Beijing,Hockey,Women,Gold
10607,Ye Popov,F,29,165,58,China,CHN,2008,Beijing,Hockey,Women,Silver
10608,Dafne Tanaka,F,27,165,45,Romania,ROU,2008,Beijing,Hockey,Women,Bronze
10609,Yuki Biles,M,25,178,68,China,CHN,2012,London,Athletics,100m Men,Gold
10610,James Kim,M,26,167,76,United States,USA,2012,London,Athletics,100m Men,Silver
10611,James Dubois,M,29,161,77,Germany,GER,2012,London,Athletics,100m Men,Bronze
10612,Boris Smith,M,23,180,53,Germany,GER,2012,London,Athletics,200m Men,Gold
10613,Adam Kipchoge,M,24,177,74,Canada,CAN,2012,London,Athletics,200m Men,Silver
10614,Ryan Johnson,M,27,164,72,Australia,AUS,2012,London,Athletics,200m Men,Bronze
10615,Ryan Yamamoto,M,25,161,71,Romania,ROU,2012,London,Athletics,400m Men,Gold
10616,Zhang Park,M,25,176,60,France,FRA,2012,London,Athletics,400m Men,Silver
10617,David Dubois,M,17,182,86,Sweden,SWE,2012,London,Athletics,400m Men,Bronze
10618,Carl Johnson,M,30,176,85,Germany,GER,2012,London,Athletics,800m Men,Gold
10619,Robert Biles,M,27,169,75,Finland,FIN,2012,London,Athletics,800m Men,Silver
10620,Neymar Osei,M,22,178,67,Great Britain,GBR,2012,London,Athletics,800m Men,Bronze
10621,Ivan Brown,M,21,173,88,Russia,RUS,2012,London,Athletics,1500m Men,Gold
10622,Kento Smith,M,29,169,61,United States,USA,2012,London,Athletics,1500m Men,Silver
10623,Boris Volkov,M,21,169,79,Brazil,BRA,2012,London,Athletics,1500m Men,Bronze
10624,Sergei Müller,M,24,167,83,Canada,CAN,2012,London,Athletics,Marathon Men,Gold
10625,David Williams,M,21,181,82,Cuba,CUB,2012,London,Athletics,Marathon Men,Silver
10626,Ivan Zhang,M,27,170,66,United States,USA,2012,London,Athletics,Marathon Men,Bronze
10627,Elena Bolt,F,19,168,63,Finland,FIN,2012,London,Athletics,100m Women,Gold
10628,Jessica Wang,F,30,168,65,Canada,CAN,2012,London,Athletics,100m Women,Silver
10629,Maria Johnson,F,21,174,63,Hungary,HUN,2012,London,Athletics,100m Women,Bronze
10630,Jessica Liu,F,30,167,64,France,FRA,2012,London,Athletics,200m Women,Gold
10631,Simone Chen,F,27,152,46,United States,USA,2012,London,Athletics,200m Women,Silver
10632,Sarah Phelps,F,26,171,77,Japan,JPN,2012,London,Athletics,200m Women,Bronze
10633,Sarah Bolt,F,23,175,52,Italy,ITA,2012,London,Athletics,400m Women,Gold
10634,Elena Wang,F,31,163,65,South Korea,KOR,2012,London,Athletics,400m Women,Silver
10635,Simone Bolt,F,23,167,54,Great Britain,GBR,2012,London,Athletics,400m Women,Bronze
10636,Elena Park,F,16,160,62,Ethiopia,ETH,2012,London,Athletics,Marathon Women,Gold
10637,Tatiana Liu,F,21,167,52,United States,USA,2012,London,Athletics,Marathon Women,Silver
10638,Tatiana Phelps,F,30,169,67,Hungary,HUN,2012,London,Athletics,Marathon Women,Bronze
10639,David Volkov,M,29,162,62,Germany,GER,2012,London,Athletics,Long Jump Men,Gold
10640,Ryan Liu,M,27,167,74,Czech Republic,CZE,2012,London,Athletics,Long Jump Men,Silver
10641,Michael Park,M,25,184,56,France,FRA,2012,London,Athletics,Long Jump Men,Bronze
10642,Hans Tanaka,M,27,188,87,Bulgaria,BUL,2012,London,Athletics,High Jump Men,Gold
10643,Zhang Kim,M,25,170,85,Denmark,DEN,2012,London,Athletics,High Jump Men,Silver
10644,Michael Bolt,M,30,169,82,Great Britain,GBR,2012,London,Athletics,High Jump Men,Bronze
10645,Carl Williams,M,32,156,72,Cuba,CUB,2012,London,Athletics,Shot Put Men,Gold
10646,Zhang Dubois,M,22,192,91,Finland,FIN,2012,London,Athletics,Shot Put Men,Silver
10647,Wei Brown,M,26,182,69,Russia,RUS,2012,London,Athletics,Shot Put Men,Bronze
10648,Ivan Bolt,M,24,162,87,Brazil,BRA,2012,London,Athletics,Decathlon,Gold
10649,Zhang Yamamoto,M,27,177,83,Jamaica,JAM,2012,London,Athletics,Decathlon,Silver
10650,Ivan Chen,M,29,161,71,Japan,JPN,2012,London,Athletics,Decathlon,Bronze
10651,Liu Lewis,F,25,162,67,Norway,NOR,2012,London,Athletics,Heptathlon,Gold
10652,Ye Yamamoto,F,32,164,72,Russia,RUS,2012,London,Athletics,Heptathlon,Silver
10653,Kim Martin,F,28,168,64,China,CHN,2012,London,Athletics,Heptathlon,Bronze
10654,Michael Dubois,M,29,180,78,Netherlands,NED,2012,London,Swimming,100m Freestyle Men,Gold
10655,Alexei Müller,M,24,182,76,Romania,ROU,2012,London,Swimming,100m Freestyle Men,Silver
10656,Carl Popov,M,26,180,87,Germany,GER,2012,London,Swimming,100m Freestyle Men,Bronze
10657,Klaus Phelps,M,20,165,77,Belgium,BEL,2012,London,Swimming,200m Freestyle Men,Gold
10658,Hans Phelps,M,19,182,71,United States,USA,2012,London,Swimming,200m Freestyle Men,Silver
10659,Boris Park,M,25,182,73,Netherlands,NED,2012,London,Swimming,200m Freestyle Men,Bronze
10660,Neymar Park,M,29,161,83,Romania,ROU,2012,London,Swimming,400m Freestyle Men,Gold
10661,Jean Brown,M,25,173,71,China,CHN,2012,London,Swimming,400m Freestyle Men,Silver
10662,James Müller,M,23,184,71,South Korea,KOR,2012,London,Swimming,400m Freestyle Men,Bronze
10663,Yuki Johnson,M,29,166,69,Poland,POL,2012,London,Swimming,100m Backstroke Men,Gold
10664,Wei Johnson,M,25,165,56,Jamaica,JAM,2012,London,Swimming,100m Backstroke Men,Silver
10665,James Phelps,M,24,170,70,Netherlands,NED,2012,London,Swimming,100m Backstroke Men,Bronze
10666,Ivan Fischer,M,28,176,89,Great Britain,GBR,2012,London,Swimming,100m Breaststroke Men,Gold
10667,Carl Osei,M,27,161,83,Japan,JPN,2012,London,Swimming,100m Breaststroke Men,Silver
10668,Li Phelps,M,32,173,83,Ethiopia,ETH,2012,London,Swimming,100m Breaststroke Men,Bronze
10669,Yuki Liu,M,27,161,69,Kenya,KEN,2012,London,Swimming,100m Butterfly Men,Gold
10670,Li Wang,M,30,184,53,China,CHN,2012,London,Swimming,100m Butterfly Men,Silver
10671,Zhang Yamamoto,M,33,178,83,United States,USA,2012,London,Swimming,100m Butterfly Men,Bronze
10672,Zhang Bolt,M,27,175,69,Belgium,BEL,2012,London,Swimming,200m Individual Medley Men,Gold
10673,Zhang Tanaka,M,18,164,83,Denmark,DEN,2012,London,Swimming,200m Individual Medley Men,Silver
10674,Mark Johnson,M,26,188,63,Romania,ROU,2012,London,Swimming,200m Individual Medley Men,Bronze
10675,James Martin,M,22,182,59,Germany,GER,2012,London,Swimming,4x100m Relay Men,Gold
10676,Sergei Bolt,M,24,180,79,Canada,CAN,2012,London,Swimming,4x100m Relay Men,Silver
10677,Ryan Liu,M,24,186,78,Finland,FIN,2012,London,Swimming,4x100m Relay Men,Bronze
10678,Dafne Williams,F,28,151,66,Brazil,BRA,2012,London,Swimming,100m Freestyle Women,Gold
10679,Liu Wang,F,19,164,53,Romania,ROU,2012,London,Swimming,100m Freestyle Women,Silver
